Date,Close,Open,Prev Close,Volume
20-Apr-12,116.04,115.27,115.8,530593
23-Apr-12,112.44,116,116.04,165117
24-Apr-12,114.6,112.5,112.44,575455
25-Apr-12,114.38,115.54,114.6,428789
26-Apr-12,110.17,113.79,114.38,699307
27-Apr-12,110.47,110.17,110.17,275976
28-Apr-12,111.13,110.53,110.47,9549
30-Apr-12,111.78,112,111.13,267801
02-May-12,109.59,111.52,111.78,433403
03-May-12,110.28,109.67,109.59,208143
04-May-12,108.73,109.58,110.28,420391
07-May-12,114.36,109.25,108.73,1041753
08-May-12,113.39,114.98,114.36,672911
09-May-12,114.82,113.17,113.39,559932
10-May-12,117.38,114.42,114.82,663060
11-May-12,116.72,118.21,117.38,630099
14-May-12,118.98,117.5,116.72,864036
15-May-12,121.46,119.13,118.98,1370676
16-May-12,125.35,121.67,121.46,1702511
17-May-12,122.64,126.28,125.35,654231
18-May-12,120.82,120.83,122.64,490942
21-May-12,120.97,122.17,120.82,404083
22-May-12,121.35,122.83,120.97,550208
23-May-12,120.37,122.48,121.35,494518
24-May-12,121.05,125.83,120.37,1808226
25-May-12,121.83,120.22,121.05,2188382
28-May-12,119.36,122.82,121.83,618537
29-May-12,116.85,119.5,119.36,825257
30-May-12,115.15,115.67,116.85,535790
31-May-12,116.28,115.17,115.15,865339
01-Jun-12,115.75,116.17,116.28,312487
04-Jun-12,119.42,114.67,115.75,652960
05-Jun-12,117.38,119.67,119.42,308670
06-Jun-12,117.58,116.33,117.38,436550
07-Jun-12,116.67,117.6,117.58,196221
08-Jun-12,117.05,116.02,116.67,353824
11-Jun-12,118.54,118.83,117.05,770435
12-Jun-12,122.02,119.15,118.54,606954
13-Jun-12,122.07,122.48,122.02,358775
14-Jun-12,123.23,121.75,122.07,531398
15-Jun-12,123.76,122.21,123.23,603398
18-Jun-12,123.08,124.96,123.76,284468
19-Jun-12,125.2,123.22,123.08,604662
20-Jun-12,126.57,126.02,125.2,428575
21-Jun-12,127.26,127.17,126.57,883677
22-Jun-12,127.19,127.5,127.26,303846
25-Jun-12,124.73,126.67,127.19,431491
26-Jun-12,124.91,124.33,124.73,547397
27-Jun-12,124.97,125.21,124.91,245848
28-Jun-12,125.19,125,124.97,572584
29-Jun-12,123.99,125.51,125.19,649301
02-Jul-12,124.53,123.56,123.99,285742
03-Jul-12,126.66,124.5,124.53,538928
04-Jul-12,125.62,126,126.66,229567
05-Jul-12,126.38,125.5,125.62,259750
06-Jul-12,127.28,127.08,126.38,708685
09-Jul-12,127.15,127.83,127.28,418388
10-Jul-12,128.15,127.18,127.15,537017
11-Jul-12,129.47,128.15,128.15,779599
12-Jul-12,130.91,129.2,129.47,886973
13-Jul-12,128.85,129.97,130.91,669903
16-Jul-12,129.53,130.67,128.85,892564
17-Jul-12,125.57,128.37,129.53,1560305
18-Jul-12,125.58,125.87,125.57,690940
19-Jul-12,129.43,126.63,125.58,1216619
20-Jul-12,127.7,128.4,129.43,282264
23-Jul-12,124.62,126.83,127.7,536731
24-Jul-12,124.03,125,124.62,845447
25-Jul-12,122.08,123.33,124.03,526686
26-Jul-12,120.08,122,122.08,626209
27-Jul-12,118.5,121.08,120.08,324369
30-Jul-12,122.2,118.85,118.5,483389
31-Jul-12,121.1,122.33,122.2,1501135
01-Aug-12,120.05,120.5,121.1,1081257
02-Aug-12,118.18,119,120.05,640755
03-Aug-12,117.67,117.2,118.18,935532
06-Aug-12,114.8,117.08,117.67,1005568
07-Aug-12,113.78,115.33,114.8,913764
08-Aug-12,117.22,113.33,113.78,954575
09-Aug-12,113.43,117.87,117.22,534203
10-Aug-12,117.52,113.33,113.43,2007708
13-Aug-12,116.88,116.1,117.52,970755
14-Aug-12,115.48,117.73,116.88,402269
16-Aug-12,114.62,114.45,115.48,523532
17-Aug-12,113.53,114.67,114.62,964747
21-Aug-12,112.92,114.73,113.53,825729
22-Aug-12,116.3,112.67,112.92,1628925
23-Aug-12,117.05,117.1,116.3,863445
24-Aug-12,118.18,117.37,117.05,835158
27-Aug-12,118,118.28,118.18,677353
28-Aug-12,118.08,117.37,118,349378
29-Aug-12,117.38,119.33,118.08,459922
30-Aug-12,116,117.67,117.38,1163418
31-Aug-12,111.62,116.33,116,734141
03-Sep-12,113.63,111.7,111.62,612462
04-Sep-12,115.65,114.3,113.63,701360
05-Sep-12,115.15,117,115.65,1073149
06-Sep-12,115.77,116.47,115.15,631978
07-Sep-12,115.03,118.47,115.77,2757515
08-Sep-12,114.75,113.68,115.03,79874
10-Sep-12,114.17,114.97,114.75,760151
11-Sep-12,116.4,114.33,114.17,1697272
12-Sep-12,115.85,115.67,116.4,539314
13-Sep-12,118.23,116.67,115.85,1117425
14-Sep-12,116.73,125.07,118.23,4282178
17-Sep-12,112.92,118.37,116.73,2333295
18-Sep-12,112.48,113.33,112.92,1230426
20-Sep-12,115.1,111.33,112.48,1821868
21-Sep-12,115.77,114.4,115.1,2557213
24-Sep-12,114.95,116.67,115.77,1243458
25-Sep-12,116.45,115.5,114.95,1126337
26-Sep-12,117.28,116.6,116.45,963594
27-Sep-12,115.62,117.83,117.28,1311163
28-Sep-12,116.23,115.95,115.62,659991
01-Oct-12,117.17,118.17,116.23,767296
03-Oct-12,116.02,117.03,117.17,658781
04-Oct-12,119.95,118.13,116.02,2313149
05-Oct-12,118.83,120.33,119.95,1009244
08-Oct-12,118.45,119.63,118.83,577697
09-Oct-12,119.13,118.75,118.45,1459672
10-Oct-12,117.23,119.13,119.13,987972
11-Oct-12,117.6,117,117.23,858643
12-Oct-12,117.05,118.32,117.6,571254
15-Oct-12,116.62,116.07,117.05,542795
16-Oct-12,115.17,116.67,116.62,1009906
17-Oct-12,114.82,115.8,115.17,438096
18-Oct-12,115.68,115.33,114.82,757796
19-Oct-12,113.22,115.67,115.68,716275
22-Oct-12,114.13,112.4,113.22,753408
23-Oct-12,116.18,115.35,114.13,792796
25-Oct-12,116.83,117.27,116.18,779002
26-Oct-12,116,116.6,116.83,222181
29-Oct-12,114.2,115.07,116,169861
30-Oct-12,112.7,114.2,114.2,463055
31-Oct-12,112.52,111.8,112.7,418273
01-Nov-12,112.63,112.67,112.52,879168
02-Nov-12,112.02,113,112.63,909707
05-Nov-12,113.27,113.17,112.02,463093
06-Nov-12,113.82,113.32,113.27,599435
07-Nov-12,113.28,113.28,113.82,675042
08-Nov-12,113.05,113.6,113.28,993143
09-Nov-12,112.8,114.17,113.05,918815
12-Nov-12,111.1,113,112.8,422777
13-Nov-12,111.1,111.7,111.1,69564
15-Nov-12,110.23,111.33,111.1,854168
16-Nov-12,109.68,110.8,110.23,475981
19-Nov-12,109.35,109.07,109.68,623388
20-Nov-12,108.8,109.33,109.35,339344
21-Nov-12,109.55,109.02,108.8,572942
22-Nov-12,108.65,109.07,109.55,573513
23-Nov-12,107.15,108.67,108.65,781239
26-Nov-12,105.15,106.72,107.15,956935
27-Nov-12,109.45,105.4,105.15,1563281
29-Nov-12,112.2,109.78,109.45,855115
30-Nov-12,115.83,113.33,112.2,909603
03-Dec-12,114.63,115,115.83,826863
04-Dec-12,116.57,114.97,114.63,795474
05-Dec-12,119.57,116.57,116.57,664044
06-Dec-12,120.2,118.83,119.57,1403735
07-Dec-12,119.4,120.67,120.2,908272
10-Dec-12,118.9,119.63,119.4,400979
11-Dec-12,119.88,119.23,118.9,480248
12-Dec-12,117.95,120.67,119.88,322664
13-Dec-12,117.15,118.17,117.95,219569
14-Dec-12,116.98,117.15,117.15,769168
17-Dec-12,114.97,117.33,116.98,748468
18-Dec-12,116.75,115.1,114.97,548368
19-Dec-12,119.22,116.5,116.75,1119033
20-Dec-12,116.63,118.98,119.22,750886
21-Dec-12,114.6,116.5,116.63,571741
24-Dec-12,115.65,115.17,114.6,587881
26-Dec-12,116.25,115.67,115.65,507539
27-Dec-12,114.68,116.6,116.25,1304867
28-Dec-12,117.43,115.77,114.68,1967412
31-Dec-12,118.78,117.85,117.43,931535
01-Jan-13,118.77,119.17,118.78,522349
02-Jan-13,122.15,119.77,118.77,987401
03-Jan-13,122.08,122.52,122.15,598759
04-Jan-13,124.67,121.73,122.08,1782494
07-Jan-13,128.5,125.67,124.67,2138906
08-Jan-13,126.92,129.3,128.5,1402781
09-Jan-13,128.57,127.37,126.92,1711356
10-Jan-13,126.95,130,128.57,3210308
11-Jan-13,123.58,127.33,126.95,1230950
14-Jan-13,124.38,124.33,123.58,1116428
15-Jan-13,128.4,124.67,124.38,1439667
16-Jan-13,127.4,129.47,128.4,1105255
17-Jan-13,132.05,128.17,127.4,6622560
18-Jan-13,144.98,135.33,132.05,9101910
21-Jan-13,146.97,146.63,144.98,3298933
22-Jan-13,144.6,146.67,146.97,1800474
23-Jan-13,141.52,144.67,144.6,2113943
24-Jan-13,138.63,141.73,141.52,821913
25-Jan-13,139.98,138.07,138.63,1129772
28-Jan-13,138.58,140.08,139.98,900580
29-Jan-13,136.5,137.75,138.58,868955
30-Jan-13,136.45,136.93,136.5,1294411
31-Jan-13,136.82,136.45,136.45,1650842
01-Feb-13,140.88,137.33,136.82,1087280
04-Feb-13,139.6,142.3,140.88,1003004
05-Feb-13,137.25,140,139.6,968268
06-Feb-13,139.45,138.33,137.25,1077170
07-Feb-13,136.95,138.22,139.45,704257
08-Feb-13,133.8,137.17,136.95,739016
11-Feb-13,134.18,133.93,133.8,930300
12-Feb-13,136.77,134,134.18,715227
13-Feb-13,133.82,137.3,136.77,879971
14-Feb-13,129.12,135,133.82,1790704
15-Feb-13,126.5,129.33,129.12,2094206
18-Feb-13,126.43,129.78,126.5,1632914
19-Feb-13,127.25,126.67,126.43,671161
20-Feb-13,130.97,127.17,127.25,1525020
21-Feb-13,130.08,131,130.97,1741170
22-Feb-13,129.75,130.33,130.08,1063055
25-Feb-13,127.62,130.03,129.75,910877
26-Feb-13,125.35,127.23,127.62,1390287
27-Feb-13,126.68,125.83,125.35,1468263
28-Feb-13,123.98,127.93,126.68,2785094
01-Mar-13,128.5,124.33,123.98,1497707
04-Mar-13,129.08,129.32,128.5,1537564
05-Mar-13,129.47,129.22,129.08,965077
06-Mar-13,128.08,131.23,129.47,1008784
07-Mar-13,130.22,128.93,128.08,972164
08-Mar-13,135.13,130.75,130.22,1648552
11-Mar-13,133.28,135.78,135.13,903666
12-Mar-13,132.25,133.37,133.28,630714
13-Mar-13,130.18,132.33,132.25,516681
14-Mar-13,132.42,130.23,130.18,647105
15-Mar-13,133.35,133.4,132.42,1243178
18-Mar-13,130.7,131.42,133.35,729892
19-Mar-13,127.42,131.28,130.7,1334165
20-Mar-13,126.77,126.07,127.42,708964
21-Mar-13,122.95,126.03,126.77,801744
22-Mar-13,122.02,123,122.95,1113571
25-Mar-13,124.05,125.67,122.02,1271565
26-Mar-13,124.9,123.75,124.05,830278
28-Mar-13,125.9,124.63,124.9,1475073
01-Apr-13,125.67,125.67,125.9,283316
02-Apr-13,125.9,124.67,125.67,699234
03-Apr-13,125,124.67,125.9,666974
04-Apr-13,123.18,125.17,125,550348
05-Apr-13,125.5,123.18,123.18,724518
08-Apr-13,126.82,125.35,125.5,315899
09-Apr-13,124.15,127.5,126.82,813384
10-Apr-13,123.17,125.55,124.15,734106
11-Apr-13,122.1,124.6,123.17,779989
12-Apr-13,124.78,122.37,122.1,565166
15-Apr-13,131.6,125.98,124.78,2636286
16-Apr-13,135.52,132.02,131.6,1811385
17-Apr-13,133.78,136.23,135.52,807757
18-Apr-13,135.12,134.12,133.78,987098
22-Apr-13,138.23,135.75,135.12,1233333
23-Apr-13,137.75,137.4,138.23,533755
25-Apr-13,138.92,137.07,137.75,906670
26-Apr-13,137.68,137.33,138.92,377111
29-Apr-13,138.1,137.1,137.68,568218
30-Apr-13,138.08,138.17,138.1,910190
02-May-13,138.95,138.75,138.08,644733
03-May-13,134.43,137.63,138.95,606874
06-May-13,136.15,134.93,134.43,524736
07-May-13,135.57,136.37,136.15,560409
08-May-13,136.45,136,135.57,499560
09-May-13,136.6,137.65,136.45,676034
10-May-13,138.35,136.9,136.6,1707900
11-May-13,139.45,140.5,138.35,250623
13-May-13,136.53,139.65,139.45,655206
14-May-13,136.58,137.17,136.53,780177
15-May-13,138.63,136.97,136.58,992932
16-May-13,140.63,138.83,138.63,1012496
17-May-13,139.42,140.63,140.63,650116
20-May-13,136.58,139.75,139.42,727602
21-May-13,134.12,136.97,136.58,728243
22-May-13,129.88,134.58,134.12,2905467
23-May-13,126.63,130.22,129.88,3036518
24-May-13,127.48,127.5,126.63,1146415
27-May-13,125.82,129.1,127.48,1411886
28-May-13,126.87,126.6,125.82,919975
29-May-13,126.25,127.67,126.87,760268
30-May-13,127.9,128.3,126.25,1264687
31-May-13,125.62,128.42,127.9,824044
03-Jun-13,122.62,126.67,125.62,1530704
04-Jun-13,123.78,123.17,122.62,965601
05-Jun-13,124.55,123.58,123.78,716713
06-Jun-13,124.33,124.73,124.55,467202
07-Jun-13,125.4,124,124.33,769644
10-Jun-13,122.1,126.6,125.4,782209
11-Jun-13,119.68,122,122.1,1993965
12-Jun-13,120.9,119.98,119.68,556819
13-Jun-13,119.1,120.03,120.9,846847
14-Jun-13,122.97,120.42,119.1,910685
17-Jun-13,122.3,124.22,122.97,936681
18-Jun-13,121.62,121.68,122.3,771346
19-Jun-13,121.58,120.72,121.62,743073
20-Jun-13,117.12,119.7,121.58,888507
21-Jun-13,116.12,116.7,117.12,548579
24-Jun-13,112.98,116.67,116.12,964270
25-Jun-13,114.98,112.68,112.98,1094341
26-Jun-13,116.18,115.87,114.98,839495
27-Jun-13,115.22,118.28,116.18,1285515
28-Jun-13,122.32,117.33,115.22,1610804
01-Jul-13,124.78,123.33,122.32,1155869
02-Jul-13,123.85,125.38,124.78,878766
03-Jul-13,119.13,122.33,123.85,786611
04-Jul-13,122.2,120,119.13,643101
05-Jul-13,121.8,123.67,122.2,516769
08-Jul-13,115.23,120.7,121.8,1347020
09-Jul-13,115.2,116.67,115.23,674319
10-Jul-13,111.68,115.33,115.2,736680
11-Jul-13,113.12,113.93,111.68,861086
12-Jul-13,114.65,113.7,113.12,495199
15-Jul-13,113.5,115.67,114.65,746001
16-Jul-13,115.67,112,113.5,997148
17-Jul-13,114.07,115,115.67,1175260
18-Jul-13,114.52,114.33,114.07,667401
19-Jul-13,115.55,114.02,114.52,629662
22-Jul-13,115.42,115.02,115.55,1069662
23-Jul-13,117.58,115.85,115.42,1429612
24-Jul-13,116.02,117,117.58,1151186
25-Jul-13,116.72,116.67,116.02,1905207
26-Jul-13,116.78,117.67,116.72,1200302
29-Jul-13,113.47,116.67,116.78,1072533
30-Jul-13,103.77,113.7,113.47,2503879
31-Jul-13,107.92,103,103.77,2213593
01-Aug-13,101.52,109.22,107.92,2059647
02-Aug-13,96.62,100,101.52,1442277
05-Aug-13,93.95,98.65,96.62,1812642
06-Aug-13,87.15,93.33,93.95,2416204
07-Aug-13,91.22,87.33,87.15,3234065
08-Aug-13,92,91.67,91.22,1346609
12-Aug-13,94.62,92.33,92,1150214
13-Aug-13,95.35,93.33,94.62,1587944
14-Aug-13,101.5,98,95.35,2523831
16-Aug-13,96.73,100,101.5,1558738
19-Aug-13,96.13,94.85,96.73,920689
20-Aug-13,99.22,95,96.13,1563197
21-Aug-13,94.82,100.52,99.22,1619909
22-Aug-13,98.45,94.33,94.82,1333668
23-Aug-13,100.37,98.7,98.45,1883558
26-Aug-13,101.77,101.5,100.37,1247632
27-Aug-13,96.7,100.5,101.77,1397521
28-Aug-13,88.98,92,96.7,4533793
29-Aug-13,90.03,91.63,88.98,4103643
30-Aug-13,91,91.55,90.03,3610010
02-Sep-13,92.13,92.67,91,2087617
03-Sep-13,88.98,93.33,92.13,1875027
04-Sep-13,90.28,88.83,88.98,1710517
05-Sep-13,95.77,91.28,90.28,2223656
06-Sep-13,99.88,93.83,95.77,2688596
10-Sep-13,99.48,101.03,99.88,1478750
11-Sep-13,104.13,98.98,99.48,1756989
12-Sep-13,101.27,104.17,104.13,1438145
13-Sep-13,101.72,100.4,101.27,1124839
16-Sep-13,105.95,104,101.72,1528695
17-Sep-13,104.57,106.33,105.95,1056700
18-Sep-13,105.25,104.67,104.57,1248423
19-Sep-13,112.13,107.12,105.25,3391988
20-Sep-13,112.65,111.73,112.13,2033262
23-Sep-13,107.8,111.12,112.65,1557458
24-Sep-13,105.12,107.27,107.8,1426689
25-Sep-13,101.83,103.33,105.12,2981330
26-Sep-13,103.07,102,101.83,1604573
27-Sep-13,109.53,104.98,103.07,7868335
30-Sep-13,110.42,110,109.53,3025631
01-Oct-13,108.78,109.52,110.42,1358143
03-Oct-13,111.77,108.35,108.78,1389423
04-Oct-13,113.82,111.37,111.77,2722699
07-Oct-13,117.62,113.82,113.82,2471874
08-Oct-13,113.9,117.62,117.62,1403918
09-Oct-13,113.42,113.27,113.9,1583140
10-Oct-13,114.35,114.43,113.42,561150
11-Oct-13,112.98,115.6,114.35,581512
14-Oct-13,114.22,112.98,112.98,688400
15-Oct-13,114.37,114.93,114.22,810958
17-Oct-13,116.02,114.47,114.37,1058057
18-Oct-13,120.73,117.07,116.02,1771790
21-Oct-13,120.93,121.33,120.73,2157811
22-Oct-13,120.33,120.8,120.93,1799737
23-Oct-13,118.7,121.5,120.33,1106268
24-Oct-13,118.98,119.13,118.7,832166
25-Oct-13,116.27,118.98,118.98,1071925
28-Oct-13,115.6,117.08,116.27,897909
29-Oct-13,117.08,116,115.6,1261534
30-Oct-13,120.55,118.33,117.08,919724
31-Oct-13,119.85,121.57,120.55,1192125
01-Nov-13,118.6,119.98,119.85,730910
03-Nov-13,121.5,119.8,118.6,188745
05-Nov-13,124.3,121.67,121.5,2527080
06-Nov-13,123.28,124.87,124.3,1308138
07-Nov-13,119.18,122.83,123.28,1381658
08-Nov-13,117.3,118.37,119.18,1186419
11-Nov-13,113.03,116.6,117.3,1129122
12-Nov-13,113.25,113.4,113.03,929293
13-Nov-13,111.07,112.63,113.25,1593508
14-Nov-13,114.72,113.23,111.07,1132865
18-Nov-13,117.5,116.33,114.72,1093689
19-Nov-13,115.17,117,117.5,1698103
20-Nov-13,111.85,115.02,115.17,2402017
21-Nov-13,110.37,111.67,111.85,1006429
22-Nov-13,110.95,110.7,110.37,719477
25-Nov-13,115.8,113.7,110.95,1861543
26-Nov-13,108.28,115.67,115.8,2560132
27-Nov-13,110.07,108.33,108.28,1065051
28-Nov-13,111.27,110.67,110.07,1236969
29-Nov-13,113.33,112.45,111.27,1718318
02-Dec-13,115.13,114,113.33,910804
03-Dec-13,116.68,114.37,115.13,1153259
04-Dec-13,116.9,115.87,116.68,1275192
05-Dec-13,119.45,118.33,116.9,1087856
06-Dec-13,121.43,119.73,119.45,857578
09-Dec-13,121.8,124.97,121.43,1240523
10-Dec-13,119.23,122.17,121.8,783226
11-Dec-13,116.7,118.47,119.23,1339685
12-Dec-13,116.67,116.27,116.7,802290
13-Dec-13,114.02,115.87,116.67,1116271
16-Dec-13,113,113.45,114.02,1109067
17-Dec-13,114.02,113.37,113,1011844
18-Dec-13,115.38,113.33,114.02,1154904
19-Dec-13,112.73,116,115.38,1954562
20-Dec-13,114.67,112.03,112.73,1450940
23-Dec-13,115.7,115.08,114.67,1091460
24-Dec-13,116,116.33,115.7,1467776
26-Dec-13,118.15,116.67,116,1832286
27-Dec-13,117.22,118.33,118.15,721588
30-Dec-13,116.12,117.67,117.22,582974
31-Dec-13,115.97,116.7,116.12,862936
01-Jan-14,116.4,116.7,115.97,635277
02-Jan-14,113.15,118.23,116.4,946631
03-Jan-14,109.77,112.97,113.15,1064535
06-Jan-14,109.93,111.87,109.77,912943
07-Jan-14,107.85,110.17,109.93,963772
08-Jan-14,105.85,108.05,107.85,1260579
09-Jan-14,108.42,106,105.85,1647071
10-Jan-14,108.77,108.63,108.42,1199146
13-Jan-14,110.5,109.42,108.77,1083729
14-Jan-14,109.4,109.7,110.5,504753
15-Jan-14,109.1,108.85,109.4,1001838
16-Jan-14,110.12,109.67,109.1,747000
17-Jan-14,113.37,110.67,110.12,1739898
20-Jan-14,114.18,113,113.37,1163979
21-Jan-14,112.43,114.33,114.18,960196
22-Jan-14,114.65,112.4,112.43,513669
23-Jan-14,115.77,114.3,114.65,1030105
24-Jan-14,114.38,114.67,115.77,1052312
27-Jan-14,112.55,112.97,114.38,1034415
28-Jan-14,114.07,112.57,112.55,2692245
29-Jan-14,118.3,115.18,114.07,1852806
30-Jan-14,117.5,117,118.3,2067356
31-Jan-14,120.9,117.53,117.5,1423766
03-Feb-14,118.82,122,120.9,901869
04-Feb-14,118.43,117.67,118.82,860963
05-Feb-14,118.2,117.5,118.43,757991
06-Feb-14,117.62,118.42,118.2,1033580
07-Feb-14,117.38,118.28,117.62,1070483
10-Feb-14,118.27,116.73,117.38,362422
11-Feb-14,119.88,118.72,118.27,654702
12-Feb-14,121.58,120.75,119.88,2748387
13-Feb-14,118.33,121.58,121.58,783567
14-Feb-14,118.6,119.17,118.33,432573
17-Feb-14,119.17,118.65,118.6,220487
18-Feb-14,118.33,118.33,119.17,666340
19-Feb-14,117.13,118.37,118.33,433505
20-Feb-14,115.6,116.87,117.13,564267
21-Feb-14,120.42,115.42,115.6,1318022
24-Feb-14,121.33,120.07,120.42,862081
25-Feb-14,123.95,121.75,121.33,841482
26-Feb-14,125.82,124.3,123.95,1880724
28-Feb-14,126,126.03,125.82,1614729
03-Mar-14,125.55,125.67,126,1033290
04-Mar-14,126.72,125.3,125.55,784172
05-Mar-14,129.15,127.33,126.72,1456340
06-Mar-14,133.7,129.73,129.15,1435896
07-Mar-14,139.32,134.9,133.7,1745764
10-Mar-14,139.6,138.42,139.32,1536332
11-Mar-14,138.22,140.03,139.6,1075225
12-Mar-14,137.63,138.22,138.22,955103
13-Mar-14,147.93,137.73,137.63,6069955
14-Mar-14,148.25,148.3,147.93,3893036
18-Mar-14,149.77,148.43,148.25,2113409
19-Mar-14,149.4,149.67,149.77,1176849
20-Mar-14,143.73,145.72,149.4,2395020
21-Mar-14,142.7,143.73,143.73,1289388
22-Mar-14,143.38,142.67,142.7,137327
24-Mar-14,144.67,144.33,143.38,1228294
25-Mar-14,148.52,144.67,144.67,1694965
26-Mar-14,148.38,148.78,148.52,1088045
27-Mar-14,151.52,147.4,148.38,2444980
28-Mar-14,152.75,151.97,151.52,1367008
31-Mar-14,153.35,153.65,152.75,1313342
01-Apr-14,148.97,153.03,153.35,1997231
02-Apr-14,149.65,148.58,148.97,1872405
03-Apr-14,146.53,150.32,149.65,2363707
04-Apr-14,147.87,145.7,146.53,2954680
07-Apr-14,146.03,148.5,147.87,1352889
09-Apr-14,146.68,147.3,146.03,1934777
10-Apr-14,150.62,147.32,146.68,1354287
11-Apr-14,148.12,150.67,150.62,1242422
15-Apr-14,148.57,148.42,148.12,1368764
16-Apr-14,145.45,147.07,148.57,1729522
17-Apr-14,149.93,145.75,145.45,1172118
21-Apr-14,154.62,149.7,149.93,1968544
22-Apr-14,160.93,154.6,154.62,2327572
23-Apr-14,158.37,161.67,160.93,2336278
25-Apr-14,153.55,159.83,158.37,1572797
28-Apr-14,152.15,152.1,153.55,1694824
29-Apr-14,153.48,152.8,152.15,951211
30-Apr-14,151.63,154.33,153.48,1922289
02-May-14,154.2,152.33,151.63,1045256
05-May-14,155.88,154.67,154.2,1296349
06-May-14,155.83,156.67,155.88,1124272
07-May-14,157.45,158.3,155.83,1718212
08-May-14,154.15,157.63,157.45,1488838
09-May-14,161.93,153.97,154.15,1338685
12-May-14,167.48,162.33,161.93,1801386
13-May-14,169.8,170.15,167.48,1922437
14-May-14,172.88,169.87,169.8,807786
15-May-14,172.12,173.33,172.88,1067096
16-May-14,184.03,176.67,172.12,2503482
19-May-14,191.97,186.33,184.03,2152981
20-May-14,186.25,193.28,191.97,1357577
21-May-14,186.77,186.5,186.25,1537016
22-May-14,186.55,188.62,186.77,1605719
23-May-14,185.4,187.08,186.55,2119309
26-May-14,185.93,186.47,185.4,1941664
27-May-14,184.7,186.67,185.93,1294538
28-May-14,180.77,184.37,184.7,2174114
29-May-14,178.7,183.53,180.77,1382609
30-May-14,173.97,179.05,178.7,1625691
02-Jun-14,185.18,175,173.97,1182197
03-Jun-14,191.22,185.42,185.18,1544205
04-Jun-14,191.9,191.67,191.22,1109536
05-Jun-14,206.48,191.53,191.9,3402857
06-Jun-14,209.37,207.83,206.48,3950672
09-Jun-14,205.02,211.5,209.37,1569774
10-Jun-14,204.68,206,205.02,1623433
11-Jun-14,202.35,206.55,204.68,1509228
12-Jun-14,199.68,202.67,202.35,1555969
13-Jun-14,189.92,198.67,199.68,2622219
16-Jun-14,196.98,188.03,189.92,2491374
17-Jun-14,203.42,195.67,196.98,2063272
18-Jun-14,197.23,201.37,203.42,3048507
19-Jun-14,188.15,195.73,197.23,3964177
20-Jun-14,184.18,186.43,188.15,4285632
23-Jun-14,185.55,183.67,184.18,2811148
24-Jun-14,194.25,188.03,185.55,3293837
25-Jun-14,193.77,195,194.25,2410944
26-Jun-14,189.28,187.18,193.77,2834879
27-Jun-14,189.9,190.67,189.28,935029
30-Jun-14,200.13,189.1,189.9,2480865
01-Jul-14,196.53,203.35,200.13,1922396
02-Jul-14,200.6,198.95,196.53,1051202
03-Jul-14,199.87,201.73,200.6,1415214
04-Jul-14,199.92,200,199.87,2091383
07-Jul-14,197.75,200,199.92,1756105
08-Jul-14,190.45,197.75,197.75,1941453
09-Jul-14,194.28,192.67,190.45,1991825
10-Jul-14,193.58,194.93,194.28,2703253
11-Jul-14,187.07,192.37,193.58,1582834
14-Jul-14,189.68,189.57,187.07,1310167
15-Jul-14,194.02,191.57,189.68,1135023
16-Jul-14,196.93,194.9,194.02,895050
17-Jul-14,197.03,194.97,196.93,966590
18-Jul-14,194.33,193.83,197.03,1100250
21-Jul-14,193.8,194.97,194.33,770028
22-Jul-14,194.25,194.6,193.8,722387
23-Jul-14,200.08,194.97,194.25,1210061
24-Jul-14,201,201.97,200.08,1109873
25-Jul-14,197.18,201.33,201,1375413
28-Jul-14,191.58,197.67,197.18,1255861
30-Jul-14,191.13,192.3,191.58,1270409
31-Jul-14,193.38,192.3,191.13,1630823
01-Aug-14,192.45,194.17,193.38,1330088
04-Aug-14,200.13,194.83,192.45,1386566
05-Aug-14,197.62,201.78,200.13,1032707
06-Aug-14,193.77,197.6,197.62,793837
07-Aug-14,194.98,195.1,193.77,1069371
08-Aug-14,188.85,191,194.98,1242173
11-Aug-14,191.15,190.72,188.85,729572
12-Aug-14,196.9,192.9,191.15,1700363
13-Aug-14,201.22,198.83,196.9,1967369
14-Aug-14,204.45,202.17,201.22,1464720
18-Aug-14,216.17,205.67,204.45,2550288
19-Aug-14,224.68,219.63,216.17,4488258
20-Aug-14,222.33,225.87,224.68,2227624
21-Aug-14,228.47,222.37,222.33,2551386
22-Aug-14,224,229.97,228.47,1990170
25-Aug-14,221.57,224.67,224,1182306
26-Aug-14,221.57,220.67,221.57,1293378
27-Aug-14,225.92,222.63,221.57,1348500
28-Aug-14,231.43,226.7,225.92,3387252
01-Sep-14,234.95,233.67,231.43,1735821
02-Sep-14,234.55,235,234.95,1586437
03-Sep-14,234.85,240.33,234.55,1607016
04-Sep-14,233.58,234.2,234.85,1352040
05-Sep-14,229.57,229.3,233.58,1137861
08-Sep-14,233.35,232.17,229.57,1877846
09-Sep-14,230.88,235,233.35,1054317
10-Sep-14,225.63,229.27,230.88,975281
11-Sep-14,227.13,225.83,225.63,1286409
12-Sep-14,227.72,226.72,227.13,1369445
15-Sep-14,227.78,226.43,227.72,1134134
16-Sep-14,216.67,227.35,227.78,1730050
17-Sep-14,212.98,217.42,216.67,2046717
18-Sep-14,220.77,211,212.98,1280856
19-Sep-14,219.08,221.65,220.77,798541
22-Sep-14,223.45,218.32,219.08,901105
